kural_number,couplet,care.virtue,care.vice,fairness.virtue,fairness.vice,loyalty.virtue,loyalty.vice,authority.virtue,authority.vice,sanctity.virtue,sanctity.vice,dominant_moral_lexicon,dominant_score_lexicon
1110,அமிழ்தின் இயன்றன தோள். தம்மில் இருந்து தமதுபாத்து உண்டற்றால்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1111,அம்மா அரிவை முயக்கு. வீழும் இருவர்க்கு இனிதே வளியிடை,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,care.virtue,1
1112,போழப் படாஅ முயக்கு. ஊடல் உணர்தல் புணர்தல் இவைகாமம்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1113,கூடியார் பெற்ற பயன். அறிதோறு அறியாமை கண்டற்றால் காமம்,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,care.virtue,1
1114,செறிதோறும் சேயிழை மாட்டு. நன்னீரை வாழி அனிச்சமே நின்னினும்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1115,மென்னீரள் யாம்வீழ் பவள். மலர்காணின் மையாத்தி நெஞ்சே இவள்கண்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1116,பலர்காணும் பூவொக்கும் என்று. முறிமேனி முத்தம் முறுவல் வெறிநாற்றம்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1117,வேலுண்கண் வேய்த்தோ ளவட்கு. காணின் குவளை கவிழ்ந்து நிலன்நோக்கும்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1118,மாணிழை கண்ணொவ்வேம் என்று. அனிச்சப்பூக் கால்களையாள் பெய்தாள் நுகப்பிற்கு,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1119,நல்ல படாஅ பறை. மதியும் மடந்தை முகனும் அறியா,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1120,பதியின் கலங்கிய மீன். அறுவாய் நிறைந்த அவிர்மதிக்குப் போல,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1121,மறுவுண்டோ மாதர் முகத்து. மாதர் முகம்போல் ஒளிவிட வல்லையேல்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1122,காதலை வாழி மதி. மலரன்ன கண்ணாள் முகமொத்தி யாயின்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1123,பலர்காணத் தோன்றல் மதி. அனிச்சமும் அன்னத்தின் தூவியும் மாதர்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1124,அடிக்கு நெருஞ்சிப் பழம். பாலொடு தேன்கலந் தற்றே பணிமொழி,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1125,வாலெயிறு ஊறிய நீர். உடம்பொடு உயிரிடை என்னமற் றன்ன,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1126,மடந்தையொடு எம்மிடை நட்பு. கருமணியிற் பாவாய்நீ போதாயாம் வீழும்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1127,திருநுதற்கு இல்லை இடம். வாழ்தல் உயிர்க்கன்னள் ஆயிழை சாதல்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1128,அதற்கன்னள் நீங்கும் இடத்து. உள்ளுவன் மன்யான் மறப்பின் மறப்பறியேன்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1129,ஒள்ளமர்க் கண்ணாள் குணம். கண்ணுள்ளின் போகார் இமைப்பின் பருகுவரா,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1130,நுண்ணியர்எம் காத லவர். கண்ணுள்ளார் காத லவராகக் கண்ணும்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1131,எழுதேம் கரப்பாக்கு அறிந்து. நெஞ்சத்தார் காத லவராக வெய்துண்டல்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1132,அஞ்சுதும் வேபாக் கறிந்து. இமைப்பின் கரப்பாக்கு அறிவல் அனைத்திற்கே,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1133,ஏதிலர் என்னும் இவ் வூர். உவந்துறைவர் உள்ளத்துள் என்றும் இகந்துறைவர்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1134,ஏதிலர் என்னும் இவ் வூர். காமம் உழந்து வருந்தினார்க்கு ஏமம்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1135,மடலல்லது இல்லை வலி. நோனா உடம்பும் உயிரும் மடலேறும்,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,care.vice,1
1136,நாணினை நீக்கி நிறுத்து. நாணொடு நல்லாண்மை பண்டுடையேன் இன்றுடையேன்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1137,காமுற்றார் ஏறும் மடல். காமக் கடும்புனல் உய்க்கும் நாணொடு,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1138,நல்லாண்மை என்னும் புணை. தொடலைக் குறுந்தொடி தந்தாள் மடலொடு,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1139,மாலை உழக்கும் துயர். மடலூர்தல் யாமத்தும் உள்ளுவேன் மன்ற,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1140,படல்ஒல்லா பேதைக்கென் கண். கடலன்ன காமம் உழந்தும் மடலேறாப்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1141,பெண்ணின் பெருந்தக்க தில். நிறையரியர் மன்அளியர் என்னாது காமம்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1142,மறையிறந்து மன்று படும். அறிகிலார் எல்லாரும் என்றேஎன் காமம்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1143,மறுகின் மறுகும் மருண்டு. யாம்கண்ணின் காண நகுப அறிவில்லார்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1144,யாம்பட்ட தாம்படா ஆறு. அலரெழ ஆருயிர் நிற்கும் அதனைப்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1145,பலரறியார் பாக்கியத் தால். மலரன்ன கண்ணாள் அருமை அறியாது,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,sanctity.virtue,1
1146,அலரெமக்கு ஈந்ததிவ் வூர். உறாஅதோ ஊரறிந்த கெளவை அதனைப்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1147,பெறாஅது பெற்றன்ன நீர்த்து. கவ்வையால் கவ்விது காமம் அதுவின்றேல்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1148,தவ்வென்னும் தன்மை இழந்து. களித்தொறும் கள்ளுண்டல் வேட்டற்றால் காமம்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1149,வெளிப்படுந் தோறும் இனிது. கண்டது மன்னும் ஒருநாள் அலர்மன்னும்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1150,திங்களைப் பாம்புகொண் டற்று. ஊரவர் கெளவை எருவாக அன்னைசொல்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1151,நீராக நீளும்இந் நோய். நெய்யால் எரிநுதுப்பேம் என்றற்றால் கெளவையால்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,sanctity.vice,1
1152,காமம் நுதுப்பேம் எனல். அலர்நாண ஒல்வதோ அஞ்சலோம்பு என்றார்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1153,பலர்நாண நீத்தக் கடை. தாம்வேண்டின் நல்குவர் காதலர் யாம்வேண்டும்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1154,கெளவை எடுக்கும்இவ் வூர். களவியல் முற்றிற்று,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1155,செல்லாமை உண்டேல் எனக்குரை மற்றுநின் வல்வரவு வாழ்வார்க் குரை.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1156,இன்கண் உடைத்தவர் பார்வல் பிரிவஞ்சும் புன்கண் உடைத்தால் புணர்வு.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1157,அரிதரோ தேற்றம் அறிவுடையார் கண்ணும் பிரிவோ ரிடத்துண்மை யான்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1158,அளித்தஞ்சல் என்றவர் நீப்பின் தெளித்தசொல் தேறியார்க்கு உண்டோ தவறு.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1159,ஓம்பின் அமைந்தார் பிரிவோம்பல் மற்றவர் நீங்கின் அரிதால் புணர்வு.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1160,பிரிவுரைக்கும் வன்கண்ணர் ஆயின் அரிதவர் நல்குவர் என்னும் நசை.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1161,துறைவன் துறந்தமை தூற்றாகொல் முன்கை இறைஇறவா நின்ற வளை.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1162,இன்னாது இனன்இல்ஊர் வாழ்தல் அதனினும் இன்னாது இனியார்ப் பிரிவு.,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,fairness.vice,1
1163,தொடிற்சுடின் அல்லது காமநோய் போல விடிற்சுடல் ஆற்றுமோ தீ.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1164,அரிதாற்றி அல்லல்நோய் நீக்கிப் பிரிவாற்றிப் பின்இருந்து வாழ்வார் பலர்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1165,மறைப்பேன்மன் யானிஃதோ நோயை இறைப்பவர்க்கு ஊற்றுநீர் போல மிகும்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1166,கரத்தலும் ஆற்றேன்இந் நோயைநோய் செய்தார்க்கு உரைத்தலும் நாணுத் தரும்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1167,காமமும் நாணும் உயிர்காவாத் தூங்கும்என் நோனா உடம்பின் அகத்து.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1168,காமக் கடல்மன்னும் உண்டே அதுநீந்தும் ஏமப் புணைமன்னும் இல்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1169,துப்பின் எவனாவர் மன்கொல் துயர்வரவு நட்பினுள் ஆற்று பவர்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1170,இன்பம் கடல்மற்றுக் காமம் அஃதடுங்கால் துன்பம் அதனிற் பெரிது.,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,care.vice,1
1171,காமக் கடும்புனல் நீந்திக் கரைகாணேன் யாமத்தும் யானே உளேன்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1172,மன்னுயிர் எல்லாம் துயிற்றி அளித்திரா என்னல்லது இல்லை துணை.,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,authority.virtue,1
1173,> கொடியார் கொடுமையின் தாம்கொடிய இந்நாள் நெடிய கழியும் இரா.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1174,உள்ளம்போன்று உள்வழிச் செல்கிற்பின் வெள்ளநீர் நீந்தல மன்னோஎன் கண்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1175,கண்தாம் கலுழ்வ தெவன்கொலோ தண்டாநோய் தாம்காட்ட யாம்கண் டது.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1176,தெரிந்துணரா நோக்கிய உண்கண் பரிந்துணராப் பைதல் உழப்பது எவன்?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1177,கதுமெனத் தாநோக்கித் தாமே கலுழும் இதுநகத் தக்க துடைத்து.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1178,பெயலாற்றா நீருலந்த உண்கண் உயலாற்றா உய்வில்நோய் என்கண் நிறுத்து.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1179,படலாற்றா பைதல் உழக்கும் கடலாற்றாக் காமநோய் செய்தஎன் கண்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1180,ஓஒ இனிதே எமக்கிந்நோய் செய்தகண் தாஅம் இதற்பட் டது.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1181,உழந்துழந் துள்நீர் அறுக விழைந்திழைந்து வேண்டி அவர்க்கண்ட கண்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1182,பேணாது பெட்டார் உளர்மன்னோ மற்றவர்க் காணாது அமைவில கண்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1183,வாராக்கால் துஞ்சா வரின்துஞ்சா ஆயிடை ஆரஞர் உற்றன கண்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1184,மறைபெறல் ஊரார்க்கு அரிதன்றால் எம்போல் அறைபறை கண்ணார் அகத்து.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1185,நயந்தவர்க்கு நல்காமை நேர்ந்தேன் பசந்தவென் பண்பியார்க்கு உரைக்கோ பிற.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1186,அவர்தந்தார் என்னும் தகையால் இவர்தந்தென் மேனிமேல் ஊரும் பசப்பு.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1187,சாயலும் நாணும் அவர்கொண்டார் கைம்மாறா நோயும் பசலையும் தந்து.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1188,உள்ளுவன் மன்யான் உரைப்பது அவர்திறமால் கள்ளம் பிறவோ பசப்பு.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1189,உவக்காண்எம் காதலர் செல்வார் இவக்காண்என் மேனி பசப்பூர் வது.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1190,விளக்கற்றம் பார்க்கும் இருளேபோல் கொண்கன் முயக்கற்றம் பார்க்கும் பசப்பு.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1191,புல்லிக் கிடந்தேன் புடைபெயர்ந்தேன் அவ்வளவில் அள்ளிக்கொள் வற்றே பசப்பு.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1192,பசந்தாள் இவள்என்பது அல்லால் இவளைத் துறந்தார் அவர்என்பார் இல்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1193,பசக்கமன் பட்டாங்கென் மேனி நயப்பித்தார் நன்னிலையர் ஆவர் எனின்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1194,பசப்பெனப் பேர்பெறுதல் நன்றே நயப்பித்தார் நல்காமை தூற்றார் எனின்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1195,தாம்வீழ்வார் தம்வீழப் பெற்றவர் பெற்றாரே காமத்துக் காழில் கனி.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1196,வாழ்வார்க்கு வானம் பயந்தற்றால் வீழ்வார்க்கு வீழ்வார் அளிக்கும் அளி.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1197,வீழுநர் வீழப் படுவார்க்கு அமையுமே வாழுநம் என்னும் செருக்கு.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1198,வீழப் படுவார் கெழீஇயிலர் தாம்வீழ்வார் வீழப் படாஅர் எனின்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1199,நாம்காதல் கொண்டார் நமக்கெவன் செய்பவோ தாம்காதல் கொள்ளாக் கடை.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1200,ஒருதலையான் இன்னாது காமம்காப் போல இருதலை யானும் இனிது.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1201,பருவரலும் பைதலும் காணான்கொல் காமன் ஒருவர்கண் நின்றொழுகு வான்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1202,வீழ்வாரின் இன்சொல் பெறாஅது உலகத்து வாழ்வாரின் வன்கணார் இல்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1203,நசைஇயார் நல்கார் எனினும் அவர்மாட்டு இசையும் இனிய செவிக்கு.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1204,உறாஅர்க்கு உறுநோய் உரைப்பாய் கடலைச் செறாஅஅய் வாழிய நெஞ்சு.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1205,உள்ளினும் தீராப் பெருமகிழ் செய்தலால் கள்ளினும் காமம் இனிது.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1206,எனைத்தொனறு ஏனிதேகாண் காமம்தாம் வீழ்வார் நினைப்ப வருவதொன்று ஏல்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1207,நினைப்பவர் போன்று நினையார்கொல் தும்மல் சினைப்பது போன்று கெடும்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1208,யாமும் உளேங்கொல் அவர்நெஞ்சத்து எந்நெஞ்சத்து ஓஒ உளரே அவர்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1209,தம்நெஞ்சத்து எம்மைக் கடிகொண்டார் நாணார்கொல் எம்நெஞ்சத்து ஓவா வரல்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1210,மற்றியான் என்னுளேன் மன்னோ அவரொடி யான் உற்றநாள் உள்ள உளேன்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1211,மறப்பின் எவனாவன் மற்கொல் மறப்பறியேன் உள்ளினும் உள்ளம் சுடும்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1212,எனைத்து நினைப்பினும் காயார் அனைத்தன்றோ காதலர் செய்யும் சிறப்பு.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1213,விளியுமென் இன்னுயிர் வேறல்லம் என்பார் அளியின்மை ஆற்ற நினைந்து.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1214,விடாஅது சென்றாரைக் கண்ணினால் காணப் படாஅதி வாழி மதி.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1215,காதலர் தூதொடு வந்த கனவினுக்கு யாதுசெய் வேன்கொல் விருந்து.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1216,கயலுண்கண் யானிரப்பத் துஞ்சிற் கலந்தார்க்கு உயலுண்மை சாற்றுவேன் மன்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1217,நனவினால் நல்கா தவரைக் கனவினால் காண்டலின் உண்டென் உயிர்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1218,கனவினான் உண்டாகும் காமம் நனவினான் நல்காரை நாடித் தரற்கு.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1219,நனவினால் கண்டதூஉம் ஆங்கே கனவுந்தான் கண்ட பொழுதே இனிது.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1220,நனவென ஒன்றில்லை ஆயின் கனவினால் காதலர் நீங்கலர் மன்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1221,நனவினால் நல்காக் கொடியார் கனவனால் என்எம்மைப் பீழிப் பது.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1222,துஞ்சுங்கால் தோள்மேலர் ஆகி விழிக்குங்கால் நெஞ்சத்தர் ஆவர் விரைந்து.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1223,நனவினால் நல்காரை நோவர் கனவினால் காதலர்க் காணா தவர்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1224,நனவினால் நம்நீத்தார் என்பர் கனவினால் காணார்கொல் இவ்வூ ரவர்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1225,மாலையோ அல்லை மணந்தார் உயிருண்ணும் வேலைநீ வாழி பொழுது.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1226,புன்கண்ணை வாழி மருள்மாலை எம்கேள்போல் வன்கண்ண தோநின் துணை.,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,authority.virtue,1
1227,பனிஅரும்பிப் பைதல்கொள் மாலை துனிஅரும்பித் துன்பம் வளர வரும்.,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,care.vice,1
1228,காதலர் இல்வழி மாலை கொலைக்களத்து ஏதிலர் போல வரும்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1229,காலைக்குச் செய்தநன்று என்கொல் எவன்கொல்யான் மாலைக்குச் செய்த பகை?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1230,மாலைநோய் செய்தல் மணந்தார் அகலாத காலை அறிந்த திலேன்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1231,காலை அரும்பிப் பகலெல்லாம் போதாகி மாலை மலரும்இந் நோய்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,sanctity.vice,1
1232,அழல்போலும் மாலைக்குத் தூதாகி ஆயன் குழல்போலும் கொல்லும் படை.,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,loyalty.virtue,1
1233,பதிமருண்டு பைதல் உழக்கும் மதிமருண்டு மாலை படர்தரும் போழ்து.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1234,பொருள்மாலை யாளரை உள்ளி மருள்மாலை மாயும்என் மாயா உயிர்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1235,சிறுமை நமக்கொழியச் சேட்சென்றார் உள்ளி நறுமலர் நாணின கண்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1236,நயந்தவர் நல்காமை சொல்லுவ போலும் பசந்து பனிவாரும் கண்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1237,தணந்தமை சால அறிவிப்ப போலும் மணந்தநாள் வீங்கிய தோள்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1238,பணைநீங்கிப் பைந்தொடி சோரும் துணைநீங்கித் தொல்கவின் வாடிய தோள்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1239,கொடியார் கொடுமை உரைக்கும் தொடியொடு தொல்கவின் வாடிய தோள்.,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,care.vice,1
1240,தொடியொடு தோள்நெகிழ நோவல் அவரைக் கொடியர் எனக்கூறல் நொந்து.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1241,பாடு பெறுதியோ நெஞ்சே கொடியார்க்கென் வாடுதோட் பூசல் உரைத்து.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1242,முயங்கிய கைகளை ஊக்கப் பசந்தது பைந்தொடிப் பேதை நுதல்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1243,முயக்கிடைத் தண்வளி போழப் பசப்புற்ற பேதை பெருமழைக் கண்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1244,கண்ணின் பசப்போ பருவரல் எய்தின்றே ஒண்ணுதல் செய்தது கண்டு.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1245,நினைத்தொன்று சொல்லாயோ நெஞ்சே எனைத்தொன்றும் எவ்வநோய் தீர்க்கும் மருந்து.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,sanctity.vice,1
1246,காதல் அவரிலர் ஆகநீ நோவது பேதைமை வாழியென் நெஞ்சு.,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,care.virtue,1
1247,இருந்துள்ளி என்பரிதல் நெஞ்சே பரிந்துள்ளல் பைதல்நோய் செய்தார்கண் இல்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1248,கண்ணும் கொளச்சேறி நெஞ்சே இவையென்னைத் தின்னும் அவர்க்காணல் உற்று.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1249,செற்றார் எனக்கை விடல்உண்டோ நெஞ்சேயாம் உற்றால் உறாஅ தவர்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1250,கலந்துணர்த்தும் காதலர்க் கண்டாற் புலந்துணராய் பொய்க்காய்வு காய்திஎன் நெஞ்சு.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1251,காமம் விடுஒன்றோ நாண்விடு நன்னெஞ்சே யானோ பொறேன்இவ் விரண்டு.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
