paragraph_num,text,care.virtue,care.vice,fairness.virtue,fairness.vice,loyalty.virtue,loyalty.vice,authority.virtue,authority.vice,sanctity.virtue,sanctity.vice,dominant_moral_lexicon,dominant_score_lexicon
102,"೧೦೨ ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು
ಕಡ್ಡಿಗೆ ಹಚ್ಚಿ ತಂದೆಗೊಂದು ಪತ್ರಬರೆದು ಗುಪ್ತವಾಗಿ ಕೊಟ್ಟಳು.
ಹೇಗಾದರೂ ಮನೆಯಿಂದ ಬಂದೀಖಾನೆ ವರೆಗೆ ನೆಲ
ಮಾಳಿಗೆಯನ್ನು ಮಾಡಿಸಬೇಕೆಂದು ಪತ್ರ ದಲ್ಲಿ ಬರೆದಿದ್ದ ಳು.
ಓದಿದ ಅನಳ ಜಿಯ ದೂರದೇಶೆದಿಂದ ಹ ತಜ್ನ ಜ್ಞ ನೊಬ್...",0.019230769230769232,0.0,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,care.virtue,3
103,"ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು ಬಿಲ
ಯಿತು. ಕೊತವಾಲನು ನಗರದ ಬಾಗಿಲುಗಳನ್ನು ಮುಚ್ಚಿ ಅಲ್ಲಲ್ಲಿ ಸಿಪಾ
ಯಿಗಳನ್ನು ನಿಲ್ಲಿಸಿದನು. ಇದನ್ನು ರಾಜಪುತ್ರನು ತಿಳಿದು ಕೊತವಾಲನ
ಇತಿಹಾಸವನ್ನ ಲ್ಲ ಕೇಳಿ ತಿಳಿದುಕೊಂಡನು. ಕೊತವಾಲನ ಮಗನು ಸರ
ದೇಶ ಶಕ್ಕೆ ಹೋಗಿದ್ದನ...",0.0111731843575419,0.0,0.0,0.0,0.00558659217877095,0.0,0.0,0.0,0.0,0.0,care.virtue,2
104,"೧೦೪ ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು
ಸ್ತ್ರೀಯು ಕೀಲಿ ಜಡಿದು ನೆವ ಹೊರಗೆ ಅಲ್ಲಿಂದ
ಮಾಯವಾದಳು,
ಕಳ್ಳನನ್ನು ಹಿಡಿದು ಕೊಟ್ಟಿವರಿಗೆ ಅಪಾರ ದ್ರವ್ಯವನ್ನು ಕೊಡುವು
ದಾಗಿ ರಾಜನು ಡಂಗುರ ಸಾರಿದುದನ್ನು ಕೇಳಿ ರತಿಮಂಜರಿ ವೇಶ್ಯೆ
ಯು ತಾನು ಹಿಡಿದುಕೊಡುವುದಾಗಿ ನ...",0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,fairness.vice,1
105,"ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು ೧೦೫
ಹೋದನು. ಕುಂಬಳಕಾಯಿಯ ಬುರುಡೆಗಳನ್ನು ನೀರಿನ ಚೆಲ್ಲಿದನು-
ಬಟ್ಟೆಗಳನ್ನು ಒಗೆಯಶೊಡಗಿದನು. ರಾತ್ರಿಯಾದರೂ ಅನನ
ಮುಗಿಯಲಿಲ್ಲ. ಅವನ ಹೊರತು ಮತ್ತಾರೂ ಇರಲಿಲ್ಲ. ಬಟ್ಟೆ ಒಗೆನ ಸಪ್ಪಳ
ವನ್ನು ಕೇಳಿ'ರಾಜನೇ ಅಲ್ಲಿಗೆ ಬಂದನು....",0.0,0.0,0.0,0.0,0.0,0.0,0.006024096385542169,0.0,0.0,0.006024096385542169,authority.virtue,1
106,"೧೦೬ ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು
ಬಂಧಿಸಿಟ್ಟಿ ದ್ದ ಮನೆಗೆ ತೆರಳಿ ಆವಳ ದುರಾಚಾರವನ್ನು ಖಂಡಿಸಿ ಆವಳ ಶಿರ
ಛೇದನ ಮಾಡುವುದಾಗಿ ಗರ್ಜಿಸಿದನು. ಕಾಮವಿಲಾಸಿನಿಯು ತಾನು
ತೋಡಿಸಿದ ಸುರಂಗ ಮಾರ್ಗದ ಕಥೆ, ದೇನಾಲಯದಲ್ಲಿ ರಾಜನೊಡನೆ
ನಡಿಸಿದ್ದ ರತಿಕ್ರೀಡೆ ಮೊಬಲಾ...",0.0,0.0,0.0,0.0,0.0070921985815602835,0.0,0.0070921985815602835,0.0,0.0,0.0,loyalty.virtue,1
107,". ೧೦೬ ಶ್ರೀ ನೀತಿ ಕಥೆಗಳು
ಕಂಡಿರಾ?” ಕೇಳಿದನು. ಮೂವರೂ “ಅದರ
ಕಣ್ಣು ಕುರುಡಾಗಿದ್ದಿತಲ್ಲವೇ? ಅದರ ಬೆನ್ನ ಗರ್ಭಿಣಿ ಸ್ತ್ರೀಯೊಬ್ಬಳು
ಕುಳಿತಿದ್ದ ಳಲ್ಲವೇ? ಅದರ ಬೆನ್ನ ""ಕೆ ಚೀಲ ಹೇರಿದ್ದಿತಲ್ಲವೇ?”
ಪ್ರಶ್ನಿಸಿದರು. ಹೌದು” ಎಂದವನು ಉತ್ತರಕೊಟ್ಟ...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
108,"೧೦೮ ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು
“ಇದರೊಳಗೆ ಅನಾನಸ್‌ ಹಣ್ಣಿಜಿ” ಹೇಳಿದನು.
ಪಾತ್ರೆಯ ಬಾಯಿಯನ್ನು ಬಿಚ್ಚಿ ನೋಡಲು ಅದರೊಳಗೆ ಅನಾನಸ್‌ ಹಣ್ಣೇ
ಇದ್ದಿ ತು. ಇದನ್ನು ಕಂಡು ರಾಜನಿಗೂ ಹರ್ಷವಾಯಿತು. ಮೂವರ
ಚಾತುರ್ಯಕ್ಕೂ ಅನನು ಮೆಚ್ಚಿ ತನ್ನ ಊರಿನಲ್ಲೇ ಇರಿಸ...",0.0,0.0,0.0,0.0,0.0,0.0,0.006024096385542169,0.0,0.0,0.0,authority.virtue,1
109,"ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು ೧೦೫
ನಿಗೆ ಸಂತೋಷವಾಯಿತು. ಮೂವರಿಗೂ ನಾನಾ ರು
ಕೊಟ್ಟು ಸತ್ಯರಿಸಿದನು,
ಅನಲೆ ರಾಜನು ಮನುಷ್ಯ ಸರೀಕ್ಷಕನನ್ನು ಕರೆಸಿ
ತನ ನ್ನು ಪರೀಕ್ಷಿಸಿ ಹೇಳಬೇಕೆಂದು ಕೇಳಿದನು, ಅನನು
ಒಪ್ಪಲಿಲ್ಲ. ಆದಕೆ ರಾಜನು ಹಟಹಿಡಿದು ಅನನ ಉತ್ತರವು ...",0.011976047904191617,0.0,0.0,0.0,0.005988023952095809,0.0,0.017964071856287425,0.0,0.0,0.0,authority.virtue,3
110,"ಹರಿಂ ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು
ಮೃದುಮಧುರವಾಗಿ ಮಾತುಕತೆ ನಡೆಸಿದನು. ಸನ್ಯಾಸಿಯು ತನ್ನ ವೈರಾ
ಗ್ಯದ ಕತೆ ಹೇಳಲು ೬ರಸನು ""ಆಹಾ, ಎಂತಹ ತಪ್ಪು ಮಾಡಿದೆ. ಪೂರ್ವ
ಜನ್ಮದಲ್ಲಿ ಪುಣ್ಯದ ಫಲದಿಂದ ರಾಜಪದವಿ ಲಭಿಸಿದೆ.
ಬಿಟ್ಟುಬಂದೆಯಲ್ಲ; ಭ್ರಾಂಕಿಯನ್ನು ತೊರ...",0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,care.virtue,1
111,"ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು ೧೧೧
ಮನೆಯನ್ನು ಬಾಡಿಗೆಗೆ ತೆಗೆದುಕೊಂಡು ವ್ಯಾಪಾರ ಆರಂಭಿಸಿದನು,
ಅಲ್ಲಿದ್ದ ಒಬ್ಬ ದಲಾಲನೂ ಅವನಿಗೆ ಸಹಾಯ ನೀಡಿದನು. ಆದಕೆ ದುರ
ದೃಷ್ಟದಿಂದ ದಲಾಲನೂ ಆಕಸ್ಮಿಕವಾಗಿ ಮರಣಹೊಂದಿ
ದನು, ಪ್ರಭುದೇವನ; ಅವನ ಸ್ಮಶಾನಯಾತ್ರೆಗೂ ಹೋದ...",0.012269938650306749,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012269938650306749,care.virtue,2
112,"ಬಣ ಶ್ರೀ ಸೀತಿ ಕಥೆಗಳು
ಸಂಗತಿಯನ್ನು ಯಾರೊಡನೆಯೂ ಹೇಳಬೇಡ”ಎಂದವಳು ನುಡಿದಳು,
""ಅತ್ತ ಅರಮನೆಯಲ್ಲಿ ರಾಣಿಯ ಸವತಿಯರು ಗೊಂಬೆಯನ್ನು
""ಮಾಡಿಸಿದರು. ರಾಣಿಯು ಮರಣ ಹೊಂದಿದಳೆಂದು ಸುದ್ದಿ ಹಬ್ಬಿಸಿದರು.
'ಸೊರಬೆಯನ್ನು ಪೆಟ್ಟಿಗೆಯಲ್ಲಿ ಮಲಗಿಸಿ ಮೆರವಣಿಗ...",0.0,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,care.vice,1
113,"ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು ದಿಣಿತ್ಸಿ
ರಿಂದ ಪ್ರಭು ದೇವನು ತನ್ನ ಸಂಬಳವನ್ನು ತಾನೇ ತೆಗೆದುಕೊಂಡು
ವರ್ತಕನಿಗೆ ಕಳಿಸುತಿದ್ದನು. ಒಂದೆರಡು ತಿಂಗಳ ಅವನಿಗೆ
ಸಿಟ್ಟು ಬಂತು. ಪ್ರಭು ದೇವನನ್ನು ಕೆಲಸದಿಂದ ಹೊರಗೆ ಹಾಕಿದನು.
ಅಲ್ಲಿಂದ ಹೊರಟ ಪ್ರಭುದೇವನು ಜೀ...",0.0,0.0,0.0,0.005434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,fairness.vice,1
114,"೧೧೪ ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು
ಮೆಟ್ಟಲುಗಳು ಕಾಣಸಿದವು. ಆವೆಲ್ಲವುಗಳನ್ನು ಇಳಿದು ಹೋದನು.
ಅರಮನೆಯ ದಾರಿಯಾಗಿತ್ತು.ಅಂತಃಪುರಕ್ಕೆ ತೆರಳುವ ಕಳ್ಳಮಾರ್ಗವಾಗಿತ್ತು
ಪ್ರಭುದೇವನು ಅಂತಃಪುರಕ್ಕೂ ಕಾಲಿಟ್ಟನು. ಅಲ್ಲಿ ರಾಜನು ಮಲಗಿ
ಕೊಂಡಿನ್ದನು. ಅಪ್ಪಣೆಯಿ...",0.0,0.014598540145985401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,care.vice,2
115,"೫ ಪ್ರೀ ನೀತಿ ಕಥೆಗಳು ೧೧
೨೮. ಪತಿವೃತೆಯ ತ್ರೆ
ಪೂರ್ವಕಾಲದಲ್ಲಿ ನಾಗಪುರ ನಗರದಲ್ಲಿ ಒಬ್ಬ ವರ್ತಕ
ನಿದ್ದ ನು. ಅವನಿಗೆ ಗುಣನಿಧಿ ಎಂಬನನು ಒಬ್ಬನೈಮಗನು ಅವನು ಕೊಡ್ಡ ವ
ನಾದ ಮದುವೆಮಾಡಿಸಬೇಕೆಂದು ವ್ಯಾಪಾರಿಯು ಜತ,
ಮಗನನ್ನು ಕರೆದು ಮಾತುಗಳನ್ನು ಹ...",0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0,authority.virtue,1
116,"ದಿ೧೬ ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು
ಬ್ರಾಹ್ಮಣನು ಉತ್ತರವನ್ನು ಗುಣನಿಧಿಗೆತಂದುಕೊಟ್ಟಿನು.
ಓದಿ ಗುಣನಿಧಿಗೆ ಬಹಳ ಸಂತೋಷವಾಯಿತು, ಕನ್ಯೆಯನ್ನು ತಾನು
ಮದುವೆಮಾಡಿಕೊಳ್ಳುವುದಾಗಿ ತಂದೆಗೆ ತಿಳಿಸಿದನು. ಅವನೂ ಮದುವೆಯ
ಸಿದ್ಧತೆ ನಡೆಸಿದನು. ಶುಭದಿನ ಶುಭಮುಹೂ...",0.006172839506172839,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,care.virtue,1
117,"ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು ೧೬
ಮನಸೋತು ಕಾಮಾತುರನಾದ.ಊಟ ಉಪಚಾರಗಳೆಲ್ಲ ಆದ ಅವನು
ಗುಣನಿಧಿಯನ್ನು ಹತ್ತರ ಕರೆದು “ನೀವು ಮನೆಯವರೋ? ಕೆಲಸಕ್ಕಿರುವ
ನೌಕರಕರೋ?” ಪ್ರಶ್ನಿ ಸಿದನು, ನೌಕರದಾರನೆಂದು ಗೊತ್ತಾದ
ಶೀಮುಂತನು “ಈ ವ್ಯಾಪಾರಿಯ ಹುಡುಗಿ ಬಹಳ ರೂಪವಂತ...",0.01935483870967742,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0,care.virtue,3
118,"೧೧೮ ಪ್ರೀ ನೀತಿ ಕಥೆಗಳು
ತಿಂದ ಸ್ವಲ್ಪ ಹೊತ್ತಿನಲ್ಲೇ ವರ್ತಕನು ನಿದ್ದೆ ಹೋದನು.
ಅವಳು ಬೇರೆಕಡೆ ಹೊರಟು ಹೋದಳು.
ಬೆಳಗಾದಮೇಲೆ ವರ್ತಕನು ಗುಣನಿಧಿಯನ್ನು ಕರೆಸಿ ರಾತ್ರಿನಡೆದ
ಸಂಗತಿಯನ್ನು ಹೇಳಿದನು. ಮಿಠಾಯಿ ತಿನ್ನಿಸಿ ಹೋದಳು. ಅವಳ
ನ್ನು ಮುಟ್ಟು...",0.006369426751592357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,care.virtue,1
119,"ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು ೧೧೯
ಕೇಳಿದ ಪ್ರೀಯು ಭೃತ್ಯನಿಂದ ತಮಗೆ ಅಪಾರ ಸಂಪಾದನೆಯಾಯಿತು
ನೆನಸಿ ಅದಕ್ಕೂ ಒಪ್ಪಿದಳು. ತನ್ನ ಮಗಳನ್ನು ಏಕಾಂತಕ್ಕೆ
ಕರೆದು ತಿಳಿಸಿದಳು. ಅವಳು ಸಮ್ಮತಿಸಲಿಲ್ಲ.
ಭೃತ್ಯನ ಸ್ಪರ್ಶಮಾಡಲಾರೆನೆಂದಳು. ದುರಾಚಾರಕ್ಕೆ ತನ್ನನ್ನು...",0.007462686567164179,0.007462686567164179,0.0,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.0,care.virtue,1
120,"೧೨೦ ಸ್ತ್ರೀ ನೀತಿ. ಕಥೆಗಳು
೨೯. ದೇವದತ್ತನ ಕತೆ
ಪೂರ್ವ ಕಾಲದಲ್ಲಿ ಕಾಶಿನಗರದಲ್ಲಿ ದೇವದತ್ತನೆಂಬ ಒಬ್ಬ ರಾಜನಿ
ನಿದ್ದ, ಅವನಿಗೆ ಅಸಂಖ್ಯರಾಜಿಯರಿದ್ದರು, ಒಬ್ಬರಲ್ಲೂ ಪುತ್ರ ಸಂತಾನ
ವಾಗಲಿಲ್ಲ. ಆದರಿಂದ ಅವನು ದುಃಖಿಕನಾದನು.
ಪ್ರಸಿದ್ದ ಜೋತಿಷ್ಯ ...",0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,care.vice,1
121,"ಸ್ತ್ರೀನೀತಿ ಸಣೆಗೆಳು ೧೨೧
ಕಾಡಿನಲ್ಲಿ ಅನೆಕೆಲ್ಲರೂ ಕುಳಿತು ಊಟಮಾಡುತ್ತಿದ್ದಾಗ ಹತ್ತಿ
ರದಲ್ಲೇ ಸಿಂಹ ಗರ್ಜಿಸಿದುದರಿಂದ ಬೇಟಿಗಾರರೆಲ್ಲ ಹೆದರಿ ಓಡಿ
ಹೋದರು. ಬಾಲಕನು ಅಲ್ಲೇ ಉಳಿದನು. ಆದಕೆ ಸಿಂಹವು ಅವನಿದ್ದಲ್ಲಿ
ಬರಲಿಲ್ಲ. ಆದುದರಿಂದ ರಾತ್ರಿ ...",0.005714285714285714,0.0,0.0,0.011428571428571429,0.0,0.0,0.0,0.0,0.0,0.005714285714285714,fairness.vice,2
122,"೧೨೨ ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು
ಮೋಹಿನೀ, ಪರಮಾತ್ಮನ ಲೀಲೆಯು: ಆಗಾಧವಾದುದು, ಅವನು
ಒಮ್ಮೆಲೇ ಎಂತಹ ಕಷ್ಟಗಳನ್ನೂ ನಿವಾರಿಸುತ್ತಾನೆ, ಸತ್ಯಾನ್ಸೇಷಿಯೂ ನೀತಿ
ಪ್ರೀತಿಯೀದ ನಡೆದುಕೊಳ್ಳುವನನ್ನು ಆವನು ಕೈಬಿಡಲಾರ. ಆದುದರಿಂದ
ನೀನಾದರೂ ಅದರಂತೆ ವರ್ತಿಸಲು ...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
123,"ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು ೧೨ಿತ್ನಿ
ಮರುದಿನ ರವಿನರ್ಮನು ರಾಜ ಸಭೆಯನ್ನು ಕರೆದು ರಾಜ್ಯಕ್ಕೆ
ಗಂಡಾಂತರವನ್ನು ನಿವೇದಿಸಿ ಮಂತ್ರಿಗಳೂ ಸೇನಾಪತಿಗಳೂ ಸರದಾರರೂ
ತಂತಮ್ಮ ಅಭಿಪ್ರಾಯವನ್ನು ಕೊಡಬೇಕೆಂದು ಆಜ್ಞಾದಿಸಿದನು. ಶರ
ಣಾಗತರಾಗುನಡೀ ಒಳ್ಳೇದೆಂದು ಒಬ್ಬ...",0.006289308176100629,0.0,0.0,0.0,0.006289308176100629,0.0,0.012578616352201259,0.0,0.012578616352201259,0.0,authority.virtue,2
124,"೧೨೪ ಪ್ರೀ ನೀತಿ ಕಥೆಗಳು
ದನು. ಯುದ್ಧದಲ್ಲಿ ತಾನು ಗೆದ್ದರೆ ಅವನಿಗೆ ಚತುರ್ಥಾಂಶ ರಾಜ್ಯವನ್ನು
ಕೊಡುವದಾಗಿ ಆಶೆ ತೊರಿಸಿದನು. ಮಂತ್ರಿಯು ರಾಜ್ಯಲೋಭೆಕೈ ಒಳ
ಗಾಗಿ ಹಾನಿಬಯಸಿದನು. ಆಹಾರದಲ್ಲಿ ವಿಷನನ್ನು ಬೆರಸಿದುದರಿಂದ
ಅಂದುರಾತ್ರಿ ಸೈನಿಕರಲ್ಲಿ ಸ...",0.0,0.0,0.0,0.014598540145985401,0.0072992700729927005,0.0,0.0072992700729927005,0.0,0.0,0.0072992700729927005,fairness.vice,2
125,"ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು ೧೨೫
ಮಾಡುತ್ತಿದ್ದುದನ್ನು ಕಂಡು ಅದೇಕಾಲದಲ್ಲಿ ದೇಶವಿದೇಶಗಳನ್ನು ಸಂಚರಿಸ
ಬೇಕೆಂಬ ಆಶೆ ಉದಯಿಸಿತು. ತಂದೆಯ ಅನುಮತಿ ಪಡೆದು ಅಮಿತ ದ್ರವ್ಯ
ವನ್ನು ಹಿಡಿದುಕೊಂಡು ಪ್ರಯಾಣ ಸನ್ನದ್ಧ ನಾಜಿನು, ನನ್ನೊಂದಿಗೆ
ಅನೇಕ ಸಿಪಾಯಿಗಳು ಇ...",0.0,0.006369426751592357,0.0,0.012738853503184714,0.0,0.0,0.006369426751592357,0.006369426751592357,0.0,0.0,fairness.vice,2
126,"ಓಜ ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು
ಕಣ್ಣಿ ಗೆ ಬಿದ್ದ ಳು. ಅವಳ ರೂಪ ಸೌಂದರ್ಯವನ್ನು ಕಂಡು
ಜು ""ೋಬತನಾಡೆನು. ಅವಳು ಅಲ್ಲಿಂದ ಎದ್ದು ಜಟ ಮೇಲೂ
ಅವಳ ಚಿಂತೆಯಿಂದಲೇ ಅತ್ತಿತ್ತ ತಿರುಗಿದೆನು, .ಸಂಜೆಯಾದ
ಎಲ್ಲಿಯೂ ಇರಲು ಅನಕಾಶ ದೊರೆಯಲಿಲ್ಲ, ಊರಿನ ಸ್ಮಶಾ
ನಕ್...",0.0,0.0,0.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,fairness.vice,1
127,"ಸ್ರೀ ನೀತಿ ಕಥೆಗಳು ಸಜ
ಕಳಿಸಿದನು. ಅವನೂ ಒಪ್ಪಿದುದರಿಂದ ಬೇಗನೇ ನಿವಾಹೆ ಕಾರ್ಯವು ನೆರನೇ
ರಿತು. ಅತ್ಯಂತ ಸುಖಸಂತೋಷದಿಂದ ಇರತೊಡಗಿದೆನು.
ಪತ್ನಿ ಯು ರೂಪವಂತೆ ಇದ್ದ ಂತೆ ಅತ್ಯ ತನಯ ವಿನಯ ಗುಣಶೀಲವುಳ್ಳ
ರಮಣಿಯಾಗಿದ್ದ ಳು. ಭರ ನಗುತ್ತ pe
ವಂತೆ ...",0.0,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0058823529411764705,0.0,0.01764705882352941,0.0,sanctity.virtue,3
128,"೧೨೮ ಪ್ರೀ ನೀತಿ ಕಥೆಗಳು ಹ
ಖಂಡಿತವಾಗಿಯೂ ನಂಬಬಾರದೆಂದು ವಚನ ತೆಗೆದುಕೊಂಡಳು.
ನ್ಯಾಯಾಧೀಶನು ಅದರಂತೆ ಮನೋಹೆರದಾಸನಿದ್ದಲ್ಲಿ ತೆರಳಿ
ತನಗೆ ಅನಳ ತನುಜೆಯನ್ನು ಮದುವೆ ಮಾಡಿಕೊಡಬೇಕೆಂದು ಕೇಳಿಕೊಂ
ಡನು. ಅನನ ಮಾತುಕೇಳಿ ಮನೋಹರದಾಸನಿಗೆ ಆಶ್ಚರ್ಯವಾಯಿ...",0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.007194244604316547,care.vice,1
129,"ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು ೧೨೯
೩೨. ಪ್ರತಾಪ ಸೇನನ ಕಥೆ
ರವಿವರ ನು ನಗರದಲ್ಲಿ ಪತ್ನೀ ಪುತ್ರರೊಂದಿಗೆ ವಾಸಮಾಡುತ್ತಿ
ದ್ಹುದು ಆರ್‌ ಪಿಳಿದುದರಿಂದ ಅವನನ್ನು ಹಿಡಿದು ತರಲು
ಕೊಲ್ಲಲು ಒಳೆಸಂಚು ಹೂಡತೊಡಗಿದನು ರವಿನರ್ಕನಿಗೆ ತಿಳಿದಕೂ
ಡಲೇ ಅವನು ಎಲ್ಲರೊಂ...",0.0064516129032258064,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0064516129032258064,care.virtue,1
130,"೧೩೦ ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು
ನೆಂದು ತೋರುತ್ತದೆ. ನೀನು ಇದನ್ನು ತೆಗೆದುಕೊಂಡು ಅರಮನೆಗೆ
ಹೋಗು” ಎಂದನು ಪ್ರತಾಸಸೇನನು ಅದರಂತೆ ಅರಮನೆಗೆ ತೆರಳಿದನು
ರಾಜನು ಬಹಳ ಸಂತೋಷಸಟ್ಟು ನೀನು ಬೇಡುತ್ತಿಯೋ
ಕೊಡುತ್ತೇನೆ” ಎಂದನು. ಪ್ರತಾಪಸೇನನು “ರಾಜಾ, ಸ್ವಲ್...",0.018633540372670808,0.0,0.0,0.0,0.0,0.0,0.006211180124223602,0.0,0.0,0.0,care.virtue,3
131,"ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು ೧೩೧
ಸಬೇಡಿರಿ! ಮಹಾರಾಜನಿದ್ದಲ್ಲಿ ತೆರಳಿ ಹಿಂತಿರುಗುವವರೆಗೆ ತಡೆಯಿರಿ”
ನುಡಿದನು. ಅವನ ಮಾತಿನಂತೆ ತಡೆದರು.
ಅದರಂತೆ ಪ್ರತಾಸಸೇನನು ಅಲ್ಲಿಂದ ಅರಮನೆಗೆ ಗಂಟಿ ಬಾರಿ
ಸಿದನು. ಕೂಡಲೇ ಅವನಿಗೆ ಒಳಗೆ ಬರಲು ಅನುಮತಿಡೊರೆಯಿತು. ...",0.00625,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,authority.virtue,2
132,"೧೩೨ ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು
ಪುತ್ರ, ನಿನಗೆ ಪ್ರಶ್ನೆಗಳನ್ನು ಕೇಳಲು ಬಯಸುವುದಿಲ್ಲ ಏಕೆಂದರೆ
ಉತ್ತರಕೊಡಲು ಅಸ ER ನೀನು ಕೂಡಾ ಪ್ರಾಣಕ್ಕೆ. ಎರವಾಗು
ತ್ರೀಯಲ್ಲ ! ನಿನ್ನಂತಹ ರಾಜಪುತ್ರನು ಸಾಯಬಾರದು” ಪ್ರಾರ್ಥಿ
ಸಿದಳು. ಪ್ರತಾಪಸೇನನು “ರಾಜಪುತ್ರಿ...",0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,care.virtue,1
133,"ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು
ಅದರ ಮರಿ ಸಿಕ್ಕಿ ಬೀಳುವ ಪ್ರ ಸಂಗ ಬಂದಿತು. ತ
ಸರಮಾತ ನನ್ನು ಪ್ರಾ ರ್ಥಿಸಿತು. ಅದರ ಪಾ ನ್ರರ್ಥನೆಯನ್ನು ಕೇಳಿದನೋ
ಏನೋ! ಕೊಡಳೇ ಬಿರುಗಾಳಿ ಬೀಸಿತು. ಮಳೆ ಬಂದಿತು. ಅಗ್ನಿಯು ನಂದಿ
ತು. ನಾಯಿಗಳು ಕಡೆ ಧಾವಿಸಿದುವು. ಚಿಗರಿ...",0.0,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fairness.virtue,1
134,"೧೩೪ `ಶ್ರೀ ಶೀತಿ ಕಥೆಗಳು
ಬಂದಿತಲ್ಲವೇ? ಹೆರಿಣದ ಮಗು ಗಂಡಿಗೆ ಸೇರಿದುದು
ತೀರ್ಮಾನ ಕೊಟ್ಟದ್ದಿ ರಿ. ನಿರ್ಣಯವು ಕುದುರೆಗೂ ಅನ್ವಯಿಸು
ತ್ತದೆ. ಗಂಡು ಕುದುರೆಯಿಂದಲೇ ಅಶ್ವಶಾಲೆಯಲ್ಲಿ ಸಂತಾನವಾ
ಗಿದೆ. ಅದುದರಿಂದ ಮರಿಗಳೆಲ್ಲ ಗಂಡು ಕುದುರೆಗೇ ಸಲ್ಲ...",0.012121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,care.virtue,2
135,"ಸ್ತ್ರೀ ನೀತಿ ಕಥೆಗಳು ೧೩೫
ಕರೆಸಿಕೊಂಡು “ನಿನಗೆ ಲರೋಕವ್ಯವಹಾರವೇ ಗೊತ್ತಿಲ್ಲ. ಸೇರನ್ನು ತಲೆಕೆಳ
ಗಾಗಿ ಹಿಡಿದು ಯಾರಾದರೂ ಅಳೆಯುತ್ತಾರೇನು?” ಕೇಳಿದನು.
ಅವಳು “ಮಹಾರಾಜ, ಆಕಾಶದ ಕಡೆ ನೆಲಗಟ್ಟು ಹಾಕಿ ಮನೆಕಟ್ಟ
ಲಿಕಲ್ಛಗುತ್ತದೆಯೇ? ಲೋಕ ವ್ಯವಹಾರ...",0.0,0.0,0.0,0.0,0.0,0.0,0.007874015748031496,0.0,0.007874015748031496,0.0,authority.virtue,1
